,index,GradCAM_mean,GradATT_mean,ATMAN_mean,chefer_mean,rand_mean,GradCAM_mask,GradATT_mask,ATMAN_mask,chefer_mask,rand_mask,GradCAM_std,GradATT_std,ATMAN_std,chefer_std,rand_std
374,374,1.165579081,1.810700655,2.679511786,1.807950616,1.642292619,0.367431641,0.385268897,0.379882813,0.615021646,0.497360885,1.114279747,1.791384935,2.363231421,1.549426198,1.796830654
375,375,2.577361822,2.135660648,0.57395339,1.173713088,1.579625487,0.391601563,0.365801096,0.624023438,0.428833336,0.500303686,1.779466987,1.769734263,0.895528793,1.268823266,2.22394824
376,376,0.900521874,0.508715928,0.604636312,0.651715755,0.413744897,0.476074219,0.437835395,0.476806641,0.397799373,0.492276371,0.775283754,0.129979268,0.383083582,0.26800099,0.098635651
377,377,2.286273956,0.998203456,0.303489983,1.911151528,1.761344314,0.497558594,0.491873443,0.659179688,0.509538591,0.503705919,0.208068684,0.964168429,0.095209017,0.847367883,0.904147863
378,378,0.081668451,0.618995547,0.050310124,0.078134559,0.42761746,0.490722656,0.41744563,0.535644531,0.532041311,0.500304282,0.129276231,1.230954051,0.038053911,0.049127996,0.666186512
379,379,0.581889272,0.042368878,1.311364889,0.022142779,0.528645694,0.491455078,0.479600489,0.408935547,0.499946296,0.496086836,1.077446461,0.093325019,1.892188668,0.048103597,0.711491942
380,380,0.811689854,0.902018964,0.516414583,0.489626408,0.681896746,0.494873047,0.488759667,0.531738281,0.539333761,0.503867269,0.672832727,0.88840121,0.765138626,0.14049837,0.200934798
381,381,5.32719183,5.876554966,5.959661007,6.558176517,2.830874205,0.352539063,0.360435635,0.423583984,0.292091072,0.502315223,0.68208617,0.79876709,0.914136291,0.762444675,1.002516747
382,382,2.08259654,1.5231359,1.127750039,2.303988218,3.198881626,0.389404297,0.335880846,0.408691406,0.397356212,0.497679561,0.947167993,1.27146852,0.591685355,1.911718726,2.344025373
383,383,3.067662001,0.843574941,0.859254062,1.192660928,1.51556468,0.555664063,0.480560571,0.354003906,0.535971522,0.498908103,2.386723757,0.4545663,1.041471362,1.131179571,0.714277029
384,384,2.797612429,2.858562469,1.973830462,2.305556059,1.912210703,0.446533203,0.482267141,0.693847656,0.354797125,0.508349061,1.521034122,0.933419347,1.301701903,1.556678653,0.504849136
385,385,0.665318727,1.228515029,0.92062968,0.481576115,0.85599941,0.347900391,0.343970299,0.46484375,0.368248492,0.496808916,0.29355064,1.033958077,0.737143338,0.499025792,0.405130833
386,386,2.335183859,2.548855066,2.477703571,2.346864462,2.039073944,0.416748047,0.366389066,0.392822266,0.455834568,0.494667113,0.581542969,1.048165441,0.507368803,1.792757154,1.385586977
387,387,1.898212433,3.491847277,1.281450152,1.916135073,1.667959571,0.280761719,0.218966439,0.359130859,0.344869614,0.495709687,1.458250523,2.081019402,0.973296046,1.25429213,2.171378374
388,388,1.180598378,1.712967277,1.35042417,1.349984407,1.063310504,0.33984375,0.366460592,0.509277344,0.414734572,0.504733682,1.538091421,0.993073404,0.310915589,0.69546771,0.577720821
389,389,3.046499252,6.253293991,4.377301693,7.548638821,3.532853842,0.313964844,0.314782202,0.484375,0.352338463,0.498273373,2.086148739,2.237403393,0.400026292,2.442498922,1.851596832
390,390,1.694923282,1.992004275,1.14572382,1.881633043,1.206470847,0.318847656,0.290426254,0.517578125,0.366524428,0.496628642,1.151996255,1.878883362,0.909849107,0.8649652,1.09916389
391,391,0.534837902,0.868330777,2.035968781,0.406478494,0.614077687,0.604003906,0.53269428,0.494384766,0.723972023,0.495438099,0.201140091,0.477396101,2.10542345,0.117330983,0.204637393
392,392,4.865285873,4.980666637,4.294635773,6.901763916,6.859649658,0.469726563,0.427577496,0.603515625,0.397135347,0.498167932,0.742318869,1.446223974,0.821195841,1.833912492,1.921209931
393,393,2.342171192,2.335058928,1.413519263,2.633765936,3.18044281,0.350585938,0.271321386,0.623535156,0.388939828,0.500239313,0.858805478,1.858665705,1.111623883,1.030946612,1.264846087
394,394,3.461519003,2.888798714,3.107501984,3.691104174,2.730012178,0.295166016,0.271130115,0.299560547,0.362708747,0.501871645,0.395364553,1.258148432,1.869006515,0.981512785,1.626410365
395,395,1.098715186,2.286817551,1.331829667,2.916740894,2.737042189,0.352783203,0.419818521,0.445556641,0.353228033,0.504493892,0.519461691,2.60863328,1.328150988,3.205301762,1.857267618
396,396,3.309293747,2.127489567,1.684436798,1.7275877,1.403164029,0.578613281,0.44304955,0.500488281,0.556552529,0.500271797,2.001395941,1.115909457,1.047828913,1.891443729,1.573188186
397,397,0.647331715,1.772543311,3.361115217,2.002056837,2.300024509,0.419433594,0.373071969,0.503417969,0.521057367,0.503576517,0.12105839,1.329470873,2.401866436,1.498520851,1.399448276
398,398,0.528757513,1.140758872,2.08901,0.266036361,2.130701065,0.496337891,0.445736319,0.444824219,0.429464787,0.501003981,0.653838336,1.533651352,2.256729364,0.13694033,2.013148308
399,399,0.369628817,0.999164402,1.240474701,0.268222868,1.162483811,0.475097656,0.481893986,0.482666016,0.553041995,0.498310536,0.375500858,1.325946331,1.555402517,0.114676081,1.393905401
400,400,0.198940203,0.668605149,0.88676852,0.347523153,0.589432657,0.282470703,0.255408704,0.679199219,0.373325408,0.503999233,0.068592101,0.695336819,1.061290383,0.487342745,1.00902307
401,401,7.505063534,5.60106802,6.738399029,4.187565804,5.640391827,0.531738281,0.606983125,0.663574219,0.514990509,0.483532041,1.254453897,0.795919001,0.916113913,3.058765173,0.492270887
402,402,2.250111341,2.201833487,0.908703804,0.965354383,0.988902867,0.623046875,0.558075368,0.581054688,0.703814149,0.482123852,1.87045157,2.694090366,0.466846019,0.477359742,0.246992126
403,403,0.332862258,0.69004631,0.287134379,0.963296235,0.680925786,0.661132813,0.559280813,0.370849609,0.571713626,0.500097513,0.100128062,0.459326893,0.134891376,0.726067245,0.675805628
404,404,1.381869316,0.96925205,5.692813396,0.013015889,0.443596691,0.704101563,0.640934527,0.551757813,0.585357904,0.496291906,1.951899767,1.379992008,2.372428417,0.01583162,0.952270985
405,405,4.601989269,2.682320595,1.367007732,1.820856929,0.988685071,0.294433594,0.332709968,0.456054688,0.40172112,0.501434445,2.299716234,1.617035031,1.500594258,1.859954834,0.730886877
406,406,1.462937355,1.561615229,1.440125108,1.394056678,1.303449988,0.545410156,0.5737077,0.655761719,0.514041901,0.501626253,1.134986162,0.260004431,0.794765532,0.448891521,0.600022972
407,407,6.987359524,7.427901745,6.265572548,5.793887138,7.19177103,0.389404297,0.318926632,0.600097656,0.468648404,0.51025939,1.124949455,1.190105319,1.099859834,3.408884287,0.263286859
408,408,4.106109142,6.429010868,4.038496494,6.288318634,3.43920517,0.362304688,0.386882275,0.444580078,0.363672018,0.504874825,3.612630367,1.135100484,1.897465229,0.51015228,1.558855057
409,409,3.03130126,2.345974684,0.48955518,4.433090687,1.723874688,0.340576172,0.351921588,0.674316406,0.335834503,0.500987053,1.640584469,2.230229616,0.30951646,1.36075604,1.542696595
410,410,1.142389894,2.320581198,2.648924112,1.848760962,1.434253335,0.325683594,0.323669076,0.225219727,0.371468216,0.504160821,1.638431191,2.434884787,2.578469515,2.433562994,2.7757442
411,411,0.135606632,0.517501891,0.593464017,0.124997497,0.679478347,0.484130859,0.398169994,0.374023438,0.482159704,0.486890793,0.244619861,0.874442339,0.491232961,0.085517965,0.832784951
412,412,0.101716153,1.596996903,5.818561554,0.015895411,1.344041944,0.297363281,0.357485384,0.64453125,0.510346055,0.496435583,0.185765952,3.125989914,0.261146963,0.009710945,2.13320446
413,413,0.283827215,0.338426352,0.446301788,0.270409882,0.596472204,0.618164063,0.592562199,0.458984375,0.663936019,0.491075009,0.062568538,0.142062351,0.557018042,0.063096866,0.447717875
414,414,2.440959215,4.367662907,2.168322325,1.04047513,1.91640687,0.369873047,0.285101771,0.436035156,0.363242179,0.503864646,2.628620386,3.186054468,1.779757619,1.18926239,0.927341104
415,415,0.61559701,0.715657175,0.391508758,0.888138115,0.502883673,0.325439453,0.357664317,0.634277344,0.45624882,0.502896488,0.516269505,0.557450891,0.166157827,0.652353704,0.181103498
416,416,1.806503296,1.806430459,1.29019165,1.818825603,2.540205717,0.278564453,0.303667396,0.407714844,0.359218836,0.50183779,0.666292548,0.646472454,0.039549977,0.749322534,0.607699513
417,417,1.434136391,2.500374556,1.132036805,1.114057302,1.366389275,0.498779297,0.434674233,0.495117188,0.537333608,0.489875138,1.652338743,2.406116247,0.217249677,0.659276843,0.956499577
418,418,0.139542446,0.19280833,0.729880571,0.179083347,0.253310502,0.432861328,0.36507988,0.421875,0.505342484,0.495874971,0.081807427,0.176033214,1.074392319,0.11476744,0.171435222
419,419,1.836033225,2.38547039,1.185131431,1.13169229,1.46113348,0.495849609,0.404046506,0.5390625,0.493743598,0.499246806,0.904715598,1.524395823,0.377949446,0.470931709,1.179368615
420,420,1.08630085,1.321089029,1.222149849,1.017362237,1.278930068,0.505371094,0.46549207,0.388427734,0.489109188,0.497736096,0.555599928,0.730486333,0.732710361,0.372735083,0.680430353
421,421,0.061757445,0.594737291,0.330743372,0.446348816,0.335123122,0.356201172,0.398840308,0.374267578,0.436270028,0.499100655,0.073678143,1.103132486,0.428200334,0.806037903,0.325872183
422,422,1.223403454,1.806763887,0.630412042,0.735347927,0.304240316,0.368408203,0.35817939,0.428710938,0.466141433,0.506631076,1.795791984,1.563308835,0.358356327,0.612253666,0.169501632
423,423,0.99813205,0.942276001,1.058555365,1.123074412,1.267681241,0.416015625,0.310160607,0.403076172,0.395534694,0.497206211,0.57269913,0.33367455,0.552874267,1.122909904,1.770883441
424,424,3.936843157,2.379378319,2.402040005,2.354031801,3.665778399,0.359619141,0.333757043,0.508789063,0.363595903,0.499450445,1.785967827,0.839666784,0.587242424,1.687625289,1.874727726
425,425,3.575550795,2.744119644,3.53478241,2.922691107,2.987312794,0.599609375,0.453433692,0.385253906,0.562822342,0.506998003,1.205343366,1.474264383,1.005566716,1.450946808,1.720888853
426,426,1.02247262,2.418591022,3.125543356,2.27105689,1.12651372,0.433105469,0.406627148,0.477539063,0.30644232,0.500802279,1.385710359,2.958665848,4.025849342,1.912316442,0.98000294
427,427,0.963370919,0.542471707,0.781399846,2.42241931,0.621847749,0.610839844,0.658753753,0.4921875,0.539628148,0.502806902,0.806159556,0.194559276,0.51881361,3.184808493,0.348561794
428,428,0.835166574,1.520243049,1.427315474,1.298654556,0.958036423,0.490234375,0.412466884,0.4296875,0.483931482,0.496207416,0.372521609,1.541511774,1.026980996,0.398251921,0.417797834
429,429,1.794817328,2.27494669,1.115648508,1.395879745,2.009106159,0.355224609,0.37535736,0.524902344,0.456159323,0.49908784,0.652997375,0.936098635,0.929981411,0.371730447,1.065099478
430,430,0.943329632,1.13623023,1.14750874,0.44700852,1.456131697,0.379882813,0.42014125,0.536132813,0.360798508,0.494791925,0.691936314,0.814634144,0.908064067,0.127447739,1.248755813
431,431,0.142129511,1.672550559,2.5521276,0.252090424,0.661186695,0.470947266,0.498641372,0.573730469,0.35744068,0.509263933,0.112102225,1.884985805,2.298088312,0.275038153,0.866740108
432,432,0.409923464,0.357897013,0.3152785,0.740054071,0.632490337,0.40234375,0.41068393,0.58984375,0.439491391,0.501666903,0.305556476,0.207243979,0.17061241,0.535703838,0.296613812
433,433,1.816022515,2.383769751,1.29124999,1.585097194,1.163872123,0.519042969,0.447587579,0.540527344,0.56250298,0.500731528,0.932348371,0.844941676,1.184891701,0.520495415,0.732329965
434,434,1.800976992,1.615790367,1.40254271,1.836610794,2.357954502,0.273681641,0.282304138,0.342285156,0.301161438,0.499285936,1.588915706,0.470392644,0.990801871,1.875937343,1.085655808
435,435,3.818716764,4.56369257,5.982853889,3.617866516,6.150154114,0.323730469,0.380237967,0.637695313,0.336397529,0.4944942,2.91159606,3.736086369,2.895498514,4.112825871,3.162853718
436,436,1.416764855,2.431113958,3.219304323,3.259714603,0.63038516,0.501953125,0.450030863,0.578613281,0.537023723,0.503358364,1.315996289,1.98966372,3.141739368,2.434851646,0.208298147
437,437,1.038399696,1.094981074,1.303999424,0.973046243,0.995021999,0.339599609,0.359137923,0.318115234,0.478847831,0.499053448,0.068305865,0.621860564,1.055529594,0.456274986,0.302640319
438,438,1.145716667,2.643894196,3.535116196,2.606235266,2.31774497,0.538085938,0.417529404,0.655273438,0.445139617,0.491326272,0.910484731,1.625833273,1.853301287,1.064326406,1.525025129
439,439,2.951425552,2.336132526,2.418288946,2.454226732,1.278274536,0.399414063,0.442552358,0.478271484,0.353416324,0.50627315,2.922587156,1.970442295,0.829340398,1.265201569,1.341360331
440,440,0.830557048,1.432916284,1.060849071,1.268385887,1.5788697,0.545410156,0.467525423,0.349853516,0.557689011,0.505111516,0.540440679,0.477931887,0.60261637,0.615949154,0.654259324
441,441,0.204299971,0.132015988,0.807173729,0.118434243,2.101665974,0.299072266,0.349038363,0.5546875,0.402573228,0.493993461,0.206358656,0.061083052,1.544793725,0.026234485,3.098588705
442,442,3.655512571,4.399676323,3.369658709,2.624696016,1.803247333,0.375488281,0.429225594,0.381591797,0.343227476,0.516050994,2.40442276,3.866929054,2.008110523,1.912497044,1.282138586
443,443,1.050145984,1.909378052,1.767296076,1.19907105,0.925199449,0.595703125,0.483970553,0.437744141,0.670996964,0.500763416,0.246714458,0.929890335,1.896894693,0.720552325,0.478582531
444,444,1.5117383,1.84645927,1.440715075,0.848788559,0.693532944,0.286132813,0.341993213,0.379394531,0.353399754,0.505009592,0.255229026,0.638103426,0.664393127,0.63428092,0.366372049
445,445,0.276864678,2.545757055,0.287802219,0.305522114,0.814565301,0.549804688,0.48138991,0.404296875,0.549636781,0.506176531,0.044826224,2.978145838,0.066044383,0.056261584,1.126667023
446,446,1.15024817,1.751596808,3.316395283,1.779586196,1.514251113,0.386230469,0.449178427,0.364257813,0.432511926,0.497739196,0.447920561,0.871508956,0.854572415,1.113973498,0.644759119
447,447,7.129371643,7.868236065,0.224778816,5.051957607,3.211428165,0.390380859,0.404370129,0.548828125,0.370870441,0.498784155,0.649099231,0.192865834,0.418844581,2.103151083,3.733828783
448,448,0.474702746,0.89244765,0.331088275,1.075248957,1.253236413,0.501953125,0.468769759,0.524902344,0.396160424,0.504658818,0.190733835,0.462174177,0.242852226,1.24203372,0.729677081
449,449,1.928199053,2.75188756,3.460799456,2.941024542,2.359740973,0.393554688,0.425239354,0.573730469,0.376545131,0.504752338,0.903925538,1.60455811,1.231883168,0.536167145,0.67348206
450,450,0.262694567,0.977360189,0.369404793,0.526032805,1.717511058,0.434326172,0.37081182,0.473144531,0.467660636,0.49623394,0.278304666,1.406568527,0.313041031,0.297555447,2.131055832
451,451,2.844789982,2.082728624,1.98358047,2.323755264,2.380275726,0.335449219,0.354281545,0.5546875,0.347746044,0.497946054,0.215565085,1.016247749,0.952881753,0.789544165,1.128832579
452,452,2.501231432,3.117728472,4.330884457,2.866342306,2.258625746,0.544921875,0.613943517,0.510253906,0.525673628,0.498362869,1.285082459,1.448321462,2.910226107,1.012321353,0.417619884
453,453,0.551928937,0.754479885,0.663933694,0.606530607,0.760331571,0.427246094,0.479357839,0.523925781,0.601295829,0.495508671,0.266853094,0.365129173,0.206183359,0.28605485,0.304019779
454,454,1.575866818,1.884036899,1.265877008,3.207164049,1.813964725,0.371582031,0.385611087,0.293701172,0.405402333,0.495825589,0.664158881,0.797141552,0.728475749,1.781053424,1.737287164
455,455,0.681400776,1.043726802,0.180418134,0.055197526,0.239736468,0.527832031,0.501796067,0.446533203,0.553597331,0.506569862,1.028721809,1.840941072,0.255848676,0.050507881,0.098757833
456,456,0.442643553,1.089292407,2.344952106,0.479958057,0.453222096,0.547851563,0.448078662,0.536132813,0.544402778,0.500891685,0.295963496,0.936882496,2.098855734,0.344633847,0.385568261
457,457,5.645880222,5.701268673,1.274705052,0.468034744,5.13266325,0.349365234,0.265420526,0.334228516,0.439905226,0.498414129,2.324868917,0.911158502,1.549485922,0.596481383,2.5521245
458,458,2.34483242,1.999988556,1.95410049,1.793227792,2.726428747,0.403808594,0.354184568,0.709960938,0.426226258,0.502402902,0.877462745,0.560995102,0.868285656,0.408612818,1.178276896
459,459,1.950644493,1.700497985,3.830841064,1.804427743,2.488432407,0.483154297,0.560381293,0.491943359,0.424848974,0.498190165,0.601943851,1.124314785,0.921698809,0.68970269,1.748328567
460,460,2.599334478,4.510243416,3.575028181,3.773268938,3.625785828,0.362792969,0.420817524,0.538085938,0.415285051,0.506857574,2.80677557,2.60583806,1.588140488,3.534924984,3.358560085
461,461,1.092510104,2.527863026,0.375945032,1.520130157,1.613390207,0.365722656,0.393752366,0.396972656,0.435063362,0.492881775,0.598989785,2.078681946,0.224065721,0.943193674,1.088254809
462,462,3.311777592,1.926651001,1.909365535,2.733326435,2.91917634,0.402587891,0.389214188,0.397216797,0.413739026,0.502364457,0.730687857,0.768819273,0.522089124,1.206187487,0.981187224
463,463,2.931031466,2.394915342,3.14877677,2.533028126,1.688939691,0.336181641,0.438571334,0.230834961,0.490442812,0.501600266,0.185254082,0.500047207,1.325490236,1.134414911,0.446212083
464,464,3.011114597,2.771733046,1.095142484,0.852315545,0.801253498,0.279052734,0.279471815,0.471191406,0.345683724,0.49674347,3.148579597,1.444380999,0.964345336,0.775984108,0.229063809
465,465,1.587809563,1.304372072,1.053059936,1.174979568,2.206409216,0.453125,0.362279385,0.653808594,0.464118958,0.499646276,0.76370424,0.816885531,0.200063556,0.437002569,1.766815543
466,466,2.448878288,1.307356238,1.460226655,1.884405732,1.175191522,0.383544922,0.37784341,0.229370117,0.43567127,0.49298352,1.790792465,0.730656743,0.576472521,0.450483263,0.652072906
467,467,3.809285879,1.857454181,3.211823702,3.825880051,2.14472127,0.489013672,0.408613652,0.525390625,0.441482157,0.502129734,0.876308858,1.208289146,1.522049546,1.26525259,0.363506198
468,468,2.882532358,3.343203068,1.431506395,5.85116148,2.657342672,0.388671875,0.370800465,0.612304688,0.361616731,0.500511706,1.474845409,2.841696739,1.680490255,1.681607723,1.743787169
469,469,1.127599716,0.642815888,0.365168482,1.111679554,0.624725521,0.60546875,0.470914185,0.401123047,0.628182411,0.504248798,1.334956765,0.310904711,0.335250616,0.969326019,0.347496092
470,470,2.372214079,1.336062312,1.534600854,2.024040222,1.384104371,0.419433594,0.47667864,0.547363281,0.355332613,0.49501285,1.768825412,0.120752163,0.778132737,1.750947237,0.881190658
471,471,2.779538631,3.38305521,2.779685259,2.563958168,2.233594656,0.552246094,0.534225166,0.511230469,0.481176496,0.504046559,0.817987084,1.717573762,0.470789641,0.693033218,0.652035594
472,472,1.063789248,0.828152955,0.764494836,1.354638934,0.98851043,0.394775391,0.357445508,0.537597656,0.445832223,0.506606579,1.002171755,0.208385915,0.52046901,0.947036386,0.738342047
473,473,2.368433475,0.96254921,1.091318727,1.038530231,2.25792861,0.283691406,0.334636509,0.416992188,0.342909455,0.503590226,1.716540456,0.532733321,0.508298695,0.548586011,2.41830945
474,474,1.67227447,0.729633331,1.62134397,0.698239803,0.673001111,0.325439453,0.345067084,0.635742188,0.320338041,0.495878994,1.129142404,0.562442541,1.277216315,0.487888515,0.33805421
475,475,2.140316725,1.559209943,0.456362307,2.134979963,1.743880153,0.452148438,0.432637095,0.462646484,0.397687882,0.503508925,1.900123,1.16699791,0.204674393,1.06175065,1.946044803
476,476,1.161818862,1.507523179,2.505326033,3.380523682,0.973758876,0.473876953,0.361396939,0.505859375,0.485755682,0.503067553,1.254477262,0.204428405,1.281447887,2.554325104,0.703247368
477,477,0.450836957,2.233358145,1.352451205,4.347604752,3.390105963,0.503417969,0.385620654,0.635253906,0.448305666,0.504170239,0.617373049,2.537188292,0.997355103,1.117837071,2.142984152
478,478,1.656660438,1.810651422,2.024748325,1.555873752,0.991143048,0.337158203,0.321451187,0.518066406,0.366406232,0.507227123,1.22483027,0.88404578,0.543442845,0.600924909,0.353922039
479,479,2.060701847,2.249654055,0.608153641,2.382253885,0.701110959,0.577148438,0.615549207,0.481933594,0.494698197,0.500211,1.896631598,2.295680285,0.709510326,2.258827686,0.76848805
480,480,1.680941463,0.580815375,1.074925303,0.975889146,1.590626955,0.454345703,0.420983225,0.365722656,0.417522937,0.503655195,1.494675159,0.387635797,0.534555972,1.219672441,1.095324874
481,481,0.741601944,0.972956657,1.009805679,2.327569723,1.567243576,0.594238281,0.537637651,0.403320313,0.555114746,0.487674832,0.232381269,0.617987394,0.35830766,0.162383988,1.616435051
482,482,1.734677672,2.424245119,3.301525831,1.272390485,1.843112946,0.480712891,0.438161224,0.631347656,0.449956596,0.506257892,0.555323482,1.004238963,1.581731439,0.148174927,0.43514514
483,483,0.137152568,1.693426728,0.369802624,1.123172164,0.404391021,0.418212891,0.406396419,0.546386719,0.416914403,0.490001261,0.038548287,1.029659748,0.662352979,2.195393085,0.50662601
484,484,0.913623631,1.620957017,0.935651898,2.591140747,3.618059158,0.415527344,0.410466284,0.598632813,0.450187474,0.489328742,0.785224795,2.454673529,1.239762664,1.580620289,1.324031591
485,485,4.345700264,1.72631824,1.431068301,2.377828598,1.675330758,0.331542969,0.298475116,0.438476563,0.351013601,0.491473109,2.708244324,0.922082305,0.787406683,1.259293437,1.074528217
486,486,2.314250469,0.487498581,2.535963535,1.715025783,0.579054415,0.35546875,0.328178138,0.398193359,0.349338233,0.498965651,2.720304966,0.257720351,1.722768545,1.803018928,0.805235505
487,487,1.645158768,1.920274377,2.161664009,1.335990667,2.056081772,0.389648438,0.320520282,0.524902344,0.380632907,0.493539989,1.071300983,2.5940063,1.786962032,1.295734525,1.959756374
488,488,2.46992135,1.811466455,2.544818401,2.125680923,1.733806252,0.225952148,0.216249004,0.556152344,0.217209175,0.496715188,1.667217731,0.235508993,3.330394745,1.117031217,0.31941542
489,489,4.261417389,3.945389509,1.329886317,3.452426195,3.544466496,0.381591797,0.342450112,0.686523438,0.463074625,0.490991503,0.402455568,0.344282478,1.577976584,1.293034077,1.600527167
490,490,2.311299562,4.021519661,2.682956457,2.6221416,1.766747475,0.282470703,0.26053682,0.531738281,0.292597353,0.496478975,0.523555577,1.310825706,0.819895029,1.287260175,0.33435455
491,491,3.906719923,3.421166182,1.246736884,3.050352097,3.887545347,0.381103516,0.356730133,0.521972656,0.370679826,0.500360489,1.268131375,1.065579176,0.398764163,1.732323647,0.839865863
492,492,3.151480198,3.499648333,2.86924696,3.067328215,0.845986545,0.372314453,0.336496115,0.532714844,0.364259452,0.507748783,1.59774375,0.466210186,0.970693052,1.406515837,0.24327819
493,493,3.021202803,1.729802728,2.992624521,3.735118866,1.807773829,0.411621094,0.38844645,0.347900391,0.437733054,0.496683389,1.707870007,1.173657179,1.424056053,1.734989047,1.092030644
494,494,2.327667952,2.413244247,0.944477201,1.708363891,2.209396601,0.385498047,0.426890045,0.426757813,0.310741812,0.491966695,2.005284071,1.338124156,0.475103259,1.413733006,1.150553823
495,495,0.837503731,2.976439238,6.676745892,4.623629093,2.306240797,0.389648438,0.304669261,0.645996094,0.354839921,0.498945177,1.770908475,3.159904718,0.543762863,3.876054764,3.533439398
496,496,0.642133415,0.884681642,1.283249974,0.483725309,0.370940834,0.662597656,0.552929819,0.518554688,0.608868301,0.501412809,0.288365036,1.213945866,1.656535387,0.48103863,0.377941728
497,497,1.335186601,0.609313667,1.520607829,0.717353404,1.188721895,0.508300781,0.438084573,0.659179688,0.523365557,0.498591214,1.033934712,0.751495183,1.619277835,0.678143203,1.085954428
498,498,0.89145577,1.496017337,2.153800964,1.311860085,0.996528268,0.432373047,0.373602331,0.390136719,0.487659991,0.496121109,0.359567463,0.44004792,1.232740521,0.795099795,0.339344859
499,499,3.313777924,4.02249527,3.165205717,2.148147345,2.833730221,0.440185547,0.379247397,0.480957031,0.38354072,0.49754402,2.258441448,2.295134306,2.445668221,3.080102444,3.884717941